Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-10 00:00:00+01:00,141.50599670410156,141.63099670410156,141.42999267578125,141.60899353027344,141.60899353027344,0
2022-10-10 01:00:00+01:00,141.60899353027344,141.73300170898438,141.5,141.68299865722656,141.68299865722656,0
2022-10-10 02:00:00+01:00,141.68099975585938,141.802001953125,141.63999938964844,141.72999572753906,141.72999572753906,0
2022-10-10 03:00:00+01:00,141.72500610351562,141.77200317382812,141.60000610351562,141.71400451660156,141.71400451660156,0
2022-10-10 04:00:00+01:00,141.71600341796875,141.7169952392578,141.5399932861328,141.62100219726562,141.62100219726562,0
2022-10-10 05:00:00+01:00,141.6179962158203,141.6739959716797,141.5500030517578,141.64999389648438,141.64999389648438,0
2022-10-10 06:00:00+01:00,141.66099548339844,141.677001953125,141.22999572753906,141.2899932861328,141.2899932861328,0
2022-10-10 07:00:00+01:00,141.2899932861328,141.48699951171875,141.22000122070312,141.2830047607422,141.2830047607422,0
2022-10-10 08:00:00+01:00,141.28199768066406,141.39599609375,141.0,141.16400146484375,141.16400146484375,0
2022-10-10 09:00:00+01:00,141.16200256347656,141.2030029296875,140.8800048828125,140.97000122070312,140.97000122070312,0
2022-10-10 10:00:00+01:00,140.97300720214844,141.22799682617188,140.9499969482422,141.1820068359375,141.1820068359375,0
2022-10-10 11:00:00+01:00,141.18099975585938,141.22500610351562,140.94000244140625,141.04200744628906,141.04200744628906,0
2022-10-10 12:00:00+01:00,141.04200744628906,141.2030029296875,140.97999572753906,141.13400268554688,141.13400268554688,0
2022-10-10 13:00:00+01:00,141.13400268554688,141.44900512695312,141.05999755859375,141.35899353027344,141.35899353027344,0
2022-10-10 14:00:00+01:00,141.35800170898438,141.4199981689453,141.11000061035156,141.22300720214844,141.22300720214844,0
2022-10-10 15:00:00+01:00,141.2220001220703,141.8159942626953,141.11000061035156,141.38099670410156,141.38099670410156,0
2022-10-10 16:00:00+01:00,141.38099670410156,141.39700317382812,141.14999389648438,141.3800048828125,141.3800048828125,0
2022-10-10 17:00:00+01:00,141.39599609375,141.39700317382812,141.19000244140625,141.27699279785156,141.27699279785156,0
2022-10-10 18:00:00+01:00,141.27699279785156,141.57400512695312,141.1699981689453,141.5019989013672,141.5019989013672,0
2022-10-10 19:00:00+01:00,141.50900268554688,141.58700561523438,141.35000610351562,141.3769989013672,141.3769989013672,0
2022-10-10 20:00:00+01:00,141.3769989013672,141.4969940185547,141.3000030517578,141.3800048828125,141.3800048828125,0
2022-10-10 21:00:00+01:00,141.3800048828125,141.44500732421875,141.3280029296875,141.38800048828125,141.38800048828125,0
2022-10-10 22:00:00+01:00,141.36700439453125,141.42999267578125,141.2740020751953,141.39199829101562,141.39199829101562,0
2022-10-10 23:00:00+01:00,141.39199829101562,141.4340057373047,141.3300018310547,141.42100524902344,141.42100524902344,0
2022-10-11 00:00:00+01:00,141.41900634765625,141.48300170898438,141.35000610351562,141.45899963378906,141.45899963378906,0
2022-10-11 01:00:00+01:00,141.4600067138672,141.6929931640625,141.30999755859375,141.58799743652344,141.58799743652344,0
2022-10-11 02:00:00+01:00,141.58900451660156,141.63999938964844,141.22999572753906,141.28500366210938,141.28500366210938,0
2022-10-11 03:00:00+01:00,141.28399658203125,141.31100463867188,141.02999877929688,141.1490020751953,141.1490020751953,0
2022-10-11 04:00:00+01:00,141.1439971923828,141.25,141.07000732421875,141.10000610351562,141.10000610351562,0
2022-10-11 05:00:00+01:00,141.0989990234375,141.1269989013672,140.94700622558594,141.07000732421875,141.07000732421875,0
2022-10-11 06:00:00+01:00,141.07200622558594,141.21400451660156,141.00999450683594,141.20700073242188,141.20700073242188,0
2022-10-11 07:00:00+01:00,141.20799255371094,141.3699951171875,141.0399932861328,141.18899536132812,141.18899536132812,0
2022-10-11 08:00:00+01:00,141.19000244140625,141.57000732421875,141.10000610351562,141.24200439453125,141.24200439453125,0
2022-10-11 09:00:00+01:00,141.24200439453125,141.4720001220703,141.17999267578125,141.4239959716797,141.4239959716797,0
2022-10-11 10:00:00+01:00,141.42300415039062,141.572998046875,141.3000030517578,141.34800720214844,141.34800720214844,0
2022-10-11 11:00:00+01:00,141.3489990234375,141.6320037841797,141.22000122070312,141.5070037841797,141.5070037841797,0
2022-10-11 12:00:00+01:00,141.5050048828125,141.75,141.4199981689453,141.55999755859375,141.55999755859375,0
2022-10-11 13:00:00+01:00,141.5590057373047,141.7010040283203,141.47000122070312,141.5679931640625,141.5679931640625,0
2022-10-11 14:00:00+01:00,141.572998046875,141.59800720214844,141.30999755859375,141.39999389648438,141.39999389648438,0
2022-10-11 15:00:00+01:00,141.40899658203125,141.58200073242188,141.24000549316406,141.47000122070312,141.47000122070312,0
2022-10-11 16:00:00+01:00,141.4709930419922,142.11099243164062,141.44000244140625,141.99000549316406,141.99000549316406,0
2022-10-11 17:00:00+01:00,141.99000549316406,142.18699645996094,141.85000610351562,142.14999389648438,142.14999389648438,0
2022-10-11 18:00:00+01:00,142.14500427246094,142.19500732421875,141.97999572753906,142.0449981689453,142.0449981689453,0
