Symbol,Entry_Time,Entry_Price,Exit_Time,Exit_Price,Profit,Profit_%
EURUSD=X,2022-10-10 06:00:00+01:00,0.9720062017440796,2022-10-10 10:00:00+01:00,0.9709681272506714,-0.0010380744934082031,-0.10679710597993888
EURUSD=X,2022-10-10 08:00:00+01:00,0.9708738327026367,2022-10-10 12:00:00+01:00,0.9699320793151855,-0.0009417533874511719,-0.09700059428212193
EURUSD=X,2022-10-10 09:00:00+01:00,0.9690861105918884,2022-10-10 13:00:00+01:00,0.9717229008674622,0.0026367902755737305,0.2720904000949161
EURUSD=X,2022-10-10 11:00:00+01:00,0.969461977481842,2022-10-10 15:00:00+01:00,0.9704968333244324,0.001034855842590332,0.10674537698511387
EURUSD=X,2022-10-10 14:00:00+01:00,0.9701203107833862,2022-10-10 18:00:00+01:00,0.9715340733528137,0.0014137625694274902,0.14573064327308605
EURUSD=X,2022-10-10 17:00:00+01:00,0.969461977481842,2022-10-10 21:00:00+01:00,0.9705910682678223,0.0011290907859802246,0.11646571110638246
EURUSD=X,2022-10-11 02:00:00+01:00,0.9699320793151855,2022-10-11 06:00:00+01:00,0.9690861105918884,-0.0008459687232971191,-0.0872193776593522
EURUSD=X,2022-10-11 03:00:00+01:00,0.9688045382499695,2022-10-11 07:00:00+01:00,0.9691800475120544,0.00037550926208496094,0.038760064312175276
EURUSD=X,2022-10-11 14:00:00+01:00,0.9704026579856873,2022-10-11 18:00:00+01:00,0.9754194021224976,0.005016744136810303,0.5169755148057618
EURUSD=X,2022-10-11 18:00:00+01:00,0.9754194021224976,2022-10-11 22:00:00+01:00,0.9706853032112122,-0.0047340989112854,-0.485339834432663
EURUSD=X,2022-10-11 19:00:00+01:00,0.9711565971374512,2022-10-11 23:00:00+01:00,0.9714396595954895,0.0002830624580383301,0.029146942817736658
EURUSD=X,2022-10-12 00:00:00+01:00,0.9702144265174866,2022-10-12 04:00:00+01:00,0.9700261950492859,-0.0001882314682006836,-0.019401017244850362
EURUSD=X,2022-10-12 02:00:00+01:00,0.9693679809570312,2022-10-12 06:00:00+01:00,0.9722898006439209,0.0029218196868896484,0.30141491614000016
EURUSD=X,2022-10-12 08:00:00+01:00,0.9708738327026367,2022-10-12 12:00:00+01:00,0.9711565971374512,0.0002827644348144531,0.029124735397113067
EURUSD=X,2022-10-12 14:00:00+01:00,0.9692739844322205,2022-10-12 18:00:00+01:00,0.9693679809570312,9.399652481079102e-05,0.009697621758191739
